30/08/2010;04/09/2010;1;196,3854567;4;FALSE;;;;;;;
01/09/2010;05/09/2010;1;196,3854567;4;FALSE;;;;;;;
05/09/2010;07/09/2010;1;196,3854567;4;TRUE;;;;;;;
20/09/2010;25/09/2010;1;196,3854567;4;FALSE;;;;;;;
27/09/2010;27/09/2010;1;196,3854567;4;FALSE;;;;;;;
29/06/2010;09/08/2010;1;195,7992127;4;FALSE;;;;;;;
29/06/2010;11/08/2010;1;195,7992127;4;TRUE;;;;;;;
02/08/2010;05/08/2010;2;195,7992127;4;FALSE;;;;;;;
12/08/2010;27/08/2010;1;195,7992127;4;TRUE;;;;;;;
20/08/2010;20/08/2010;1;195,7992127;4;FALSE;;;;;;;
24/08/2010;24/08/2010;1;195,7992127;4;FALSE;;;;;;;
26/08/2010;28/08/2010;1;195,7992127;4;FALSE;;;;;;;
19/01/2011;12/02/2011;1;195,7825342;4;FALSE;;;;;;;
20/01/2011;04/02/2011;2;195,7825342;4;FALSE;;;;;;;
14/02/2011;16/02/2011;1;195,7825342;4;FALSE;;;;;;;
19/02/2011;19/02/2011;1;195,7825342;4;FALSE;;;;;;;
19/02/2011;20/02/2011;1;195,7825342;4;TRUE;;;;;;;
20/05/2009;07/05/2010;2;195,4952758;4;TRUE;;;;;;;
14/01/2010;07/05/2010;2;195,4952758;4;FALSE;;;;;;;
26/03/2010;15/05/2010;1;195,4952758;4;FALSE;;;;;;;
14/04/2010;22/05/2010;2;195,4952758;4;FALSE;;;;;;;
17/04/2010;21/05/2010;1;195,4952758;4;FALSE;;;;;;;
20/04/2010;27/05/2010;1;195,4952758;4;FALSE;;;;;;;
06/05/2010;11/05/2010;2;195,4952758;4;FALSE;;;;;;;
09/05/2010;19/05/2010;2;195,4952758;4;FALSE;;;;;;;
16/05/2010;16/05/2010;1;195,4952758;4;FALSE;;;;;;;
24/05/2010;30/05/2010;1;195,4952758;4;FALSE;;;;;;;
29/05/2010;29/05/2010;1;195,4952758;4;FALSE;;;;;;;
16/08/2009;10/06/2010;1;195,0783826;4;TRUE;;;;;;;
23/04/2010;01/06/2010;1;195,0783826;4;TRUE;;;;;;;
07/06/2010;07/06/2010;1;195,0783826;4;FALSE;;;;;;;
10/06/2010;16/06/2010;1;195,0783826;4;FALSE;;;;;;;
16/06/2010;19/06/2010;1;195,0783826;4;FALSE;;;;;;;
19/06/2010;25/06/2010;1;195,0783826;4;FALSE;;;;;;;
26/06/2010;29/06/2010;2;195,0783826;4;FALSE;;;;;;;
15/01/2011;16/01/2011;1;194,9721972;4;FALSE;;;;;;;
17/01/2011;21/01/2011;1;194,9721972;4;FALSE;;;;;;;
19/01/2011;22/01/2011;1;194,9721972;4;FALSE;;;;;;;
28/01/2011;30/01/2011;2;194,9721972;4;FALSE;;;;;;;
04/03/2010;02/07/2010;3;194,8661274;4;FALSE;;;;;;;
22/06/2010;13/07/2010;2;194,8661274;4;FALSE;;;;;;;
05/07/2010;22/07/2010;2;194,8661274;4;FALSE;;;;;;;
19/07/2010;24/07/2010;1;194,8661274;4;FALSE;;;;;;;
08/05/2010;17/12/2010;1;194,7959368;4;FALSE;;;;;;;
22/09/2010;11/12/2010;1;194,7959368;4;FALSE;;;;;;;
21/11/2010;31/12/2010;2;194,7959368;4;TRUE;;;;;;;
06/12/2010;18/12/2010;1;194,7959368;4;FALSE;;;;;;;
09/12/2010;26/12/2010;3;194,7959368;4;FALSE;;;;;;;
16/12/2010;31/12/2010;1;194,7959368;4;FALSE;;;;;;;
19/01/2011;02/04/2011;1;194,2471714;4;FALSE;;;;;;;
21/02/2011;29/04/2011;1;194,2471714;4;TRUE;;;;;;;
01/03/2011;01/04/2011;1;194,2471714;4;TRUE;;;;;;;
25/03/2011;23/04/2011;1;194,2471714;4;TRUE;;;;;;;
31/03/2011;14/04/2011;1;194,2471714;4;FALSE;;;;;;;
04/04/2011;08/04/2011;2;194,2471714;4;TRUE;;;;;;;
06/04/2011;09/04/2011;1;194,2471714;4;FALSE;;;;;;;
12/04/2011;12/04/2011;1;194,2471714;4;FALSE;;;;;;;
15/04/2011;21/04/2011;2;194,2471714;4;FALSE;;;;;;;
16/04/2011;19/04/2011;2;194,2471714;4;FALSE;;;;;;;
16/04/2011;17/04/2011;1;194,2471714;4;FALSE;;;;;;;
20/04/2011;29/04/2011;2;194,2471714;4;FALSE;;;;;;;
18/03/2011;19/03/2011;1;194,1630729;4;FALSE;;;;;;;
22/03/2011;25/03/2011;2;194,1630729;4;FALSE;;;;;;;
28/03/2011;28/03/2011;1;194,1630729;4;FALSE;;;;;;;
02/06/2009;18/07/2009;3;193,3083165;4;FALSE;;;;;;;
09/06/2009;17/07/2009;1;193,3083165;4;FALSE;;;;;;;
10/07/2009;12/07/2009;3;193,3083165;4;FALSE;;;;;;;
17/07/2009;25/07/2009;2;193,3083165;4;FALSE;;;;;;;
23/11/2010;28/10/2011;2;193,2664688;4;TRUE;;;;;;;
23/11/2010;14/10/2011;2;193,2664688;4;TRUE;;;;;;;
23/11/2010;07/10/2011;2;193,2664688;4;TRUE;;;;;;;
25/01/2011;14/10/2011;2;193,2664688;4;TRUE;;;;;;;
10/06/2011;14/10/2011;2;193,2664688;4;FALSE;;;;;;;
23/08/2011;07/10/2011;2;193,2664688;4;FALSE;;;;;;;
10/09/2011;30/10/2011;1;193,2664688;4;TRUE;;;;;;;
11/09/2011;21/10/2011;2;193,2664688;4;FALSE;;;;;;;
19/09/2011;06/10/2011;1;193,2664688;4;FALSE;;;;;;;
26/09/2011;04/10/2011;2;193,2664688;4;TRUE;;;;;;;
04/10/2011;25/10/2011;1;193,2664688;4;FALSE;;;;;;;
07/10/2011;09/10/2011;1;193,2664688;4;FALSE;;;;;;;
24/10/2011;28/10/2011;2;193,2664688;4;FALSE;;;;;;;
09/05/2010;06/05/2011;2;193,0142272;4;TRUE;;;;;;;
16/01/2011;05/05/2011;2;193,0142272;4;FALSE;;;;;;;
27/03/2011;07/05/2011;2;193,0142272;4;TRUE;;;;;;;
02/04/2011;07/05/2011;3;193,0142272;4;FALSE;;;;;;;
12/04/2011;01/05/2011;4;193,0142272;4;TRUE;;;;;;;
05/05/2011;21/05/2011;1;193,0142272;4;FALSE;;;;;;;
09/05/2011;13/05/2011;2;193,0142272;4;FALSE;;;;;;;
11/05/2011;11/05/2011;1;193,0142272;4;FALSE;;;;;;;
13/05/2011;27/05/2011;2;193,0142272;4;FALSE;;;;;;;
17/05/2011;30/05/2011;1;193,0142272;4;FALSE;;;;;;;
19/05/2011;19/05/2011;1;193,0142272;4;FALSE;;;;;;;
29/05/2011;29/05/2011;1;193,0142272;4;FALSE;;;;;;;
20/02/2009;19/08/2009;1;191,2749523;4;TRUE;;;;;;;
20/07/2009;07/08/2009;2;191,2749523;4;FALSE;;;;;;;
16/08/2009;16/08/2009;1;191,2749523;4;FALSE;;;;;;;
28/08/2009;30/08/2009;5;191,2749523;4;TRUE;;;;;;;
14/08/2011;12/11/2011;1;190,9126522;4;FALSE;;;;;;;
29/09/2011;10/11/2011;2;190,9126522;4;FALSE;;;;;;;
11/10/2011;03/11/2011;3;190,9126522;4;FALSE;;;;;;;
14/11/2011;19/11/2011;1;190,9126522;4;FALSE;;;;;;;
15/11/2011;25/11/2011;1;190,9126522;4;FALSE;;;;;;;
17/11/2011;17/11/2011;1;190,9126522;4;FALSE;;;;;;;
23/10/2011;16/12/2011;2;190,8518834;4;FALSE;;;;;;;
15/11/2011;02/12/2011;2;190,8518834;4;FALSE;;;;;;;
25/12/2011;30/12/2011;2;190,8518834;4;FALSE;;;;;;;
21/01/2011;30/09/2011;2;190,6447676;4;FALSE;;;;;;;
17/06/2011;10/09/2011;2;190,6447676;4;FALSE;;;;;;;
10/07/2011;24/09/2011;1;190,6447676;4;FALSE;;;;;;;
11/08/2011;05/09/2011;1;190,6447676;4;FALSE;;;;;;;
15/08/2011;03/09/2011;1;190,6447676;4;FALSE;;;;;;;
31/08/2011;07/09/2011;1;190,6447676;4;FALSE;;;;;;;
10/09/2011;16/09/2011;2;190,6447676;4;FALSE;;;;;;;
20/09/2011;26/09/2011;1;190,6447676;4;FALSE;;;;;;;
27/09/2011;29/09/2011;1;190,6447676;4;FALSE;;;;;;;
17/10/2012;06/12/2012;1;190,4196938;4;FALSE;;;;;;;
10/11/2012;14/12/2012;1;190,4196938;4;FALSE;;;;;;;
29/11/2012;07/12/2012;1;190,4196938;4;FALSE;;;;;;;
07/12/2012;27/12/2012;1;190,4196938;4;FALSE;;;;;;;
11/12/2012;24/12/2012;3;190,4196938;4;TRUE;;;;;;;
11/12/2012;23/12/2012;1;190,4196938;4;TRUE;;;;;;;
12/12/2012;15/12/2012;1;190,4196938;4;FALSE;;;;;;;
07/01/2012;14/01/2012;1;190,168923;4;FALSE;;;;;;;
27/01/2012;27/01/2012;1;190,168923;4;FALSE;;;;;;;
10/07/2009;19/09/2009;1;190,1540687;4;FALSE;;;;;;;
21/07/2009;21/09/2009;2;190,1540687;4;FALSE;;;;;;;
28/08/2009;07/09/2009;12;190,1540687;4;TRUE;;;;;;;
28/08/2009;04/09/2009;3;190,1540687;4;TRUE;;;;;;;
15/09/2009;24/09/2009;1;190,1540687;4;FALSE;;;;;;;
15/09/2009;18/09/2009;1;190,1540687;4;FALSE;;;;;;;
22/09/2009;25/09/2009;1;190,1540687;4;TRUE;;;;;;;
17/04/2011;10/06/2011;2;190,133527;4;FALSE;;;;;;;
08/05/2011;24/06/2011;2;190,133527;4;FALSE;;;;;;;
27/05/2011;04/06/2011;1;190,133527;4;FALSE;;;;;;;
09/06/2011;17/06/2011;3;190,133527;4;FALSE;;;;;;;
29/04/2012;09/08/2012;3;189,990766;4;TRUE;;;;;;;
17/07/2012;13/08/2012;4;189,990766;4;FALSE;;;;;;;
27/07/2012;06/08/2012;3;189,990766;4;FALSE;;;;;;;
29/07/2012;24/08/2012;5;189,990766;4;FALSE;;;;;;;
30/07/2012;09/08/2012;1;189,990766;4;FALSE;;;;;;;
01/08/2012;10/08/2012;2;189,990766;4;FALSE;;;;;;;
02/08/2012;04/08/2012;1;189,990766;4;FALSE;;;;;;;
07/08/2012;18/08/2012;2;189,990766;4;FALSE;;;;;;;
17/08/2012;17/08/2012;1;189,990766;4;FALSE;;;;;;;
19/08/2012;31/08/2012;3;189,990766;4;FALSE;;;;;;;
21/08/2012;21/08/2012;1;189,990766;4;FALSE;;;;;;;
12/03/2008;07/06/2009;1;189,7734733;4;FALSE;;;;;;;
29/12/2008;10/06/2009;4;189,7734733;4;TRUE;;;;;;;
13/04/2009;12/06/2009;2;189,7734733;4;FALSE;;;;;;;
30/04/2009;16/06/2009;1;189,7734733;4;TRUE;;;;;;;
19/06/2009;20/06/2009;2;189,7734733;4;FALSE;;;;;;;
08/09/2012;03/11/2012;1;189,492786;4;FALSE;;;;;;;
08/09/2012;02/11/2012;1;189,492786;4;TRUE;;;;;;;
11/09/2012;24/11/2012;1;189,492786;4;FALSE;;;;;;;
11/09/2012;18/11/2012;1;189,492786;4;FALSE;;;;;;;
23/09/2012;17/11/2012;1;189,492786;4;FALSE;;;;;;;
24/10/2012;09/11/2012;2;189,492786;4;FALSE;;;;;;;
01/11/2012;30/11/2012;2;189,492786;4;FALSE;;;;;;;
21/01/2010;26/01/2010;1;189,4885095;3;TRUE;;;;;;;
24/06/2011;11/08/2011;2;189,4758629;4;FALSE;;;;;;;
29/06/2011;30/08/2011;1;189,4758629;4;TRUE;;;;;;;
24/07/2011;14/08/2011;1;189,4758629;4;FALSE;;;;;;;
02/08/2011;20/08/2011;2;189,4758629;4;FALSE;;;;;;;
14/08/2011;23/08/2011;1;189,4758629;4;TRUE;;;;;;;
15/08/2011;19/08/2011;1;189,4758629;4;FALSE;;;;;;;
22/08/2011;22/08/2011;1;189,4758629;4;FALSE;;;;;;;
23/08/2011;27/08/2011;1;189,4758629;4;FALSE;;;;;;;
26/05/2012;06/09/2012;4;189,2210792;4;FALSE;;;;;;;
27/06/2012;21/09/2012;2;189,2210792;4;FALSE;;;;;;;
18/09/2012;25/09/2012;2;189,2210792;4;FALSE;;;;;;;
18/09/2012;29/09/2012;1;189,2210792;4;FALSE;;;;;;;
27/09/2012;28/09/2012;1;189,2210792;4;FALSE;;;;;;;
20/05/2011;27/07/2012;2;189,1990129;4;FALSE;;;;;;;
21/03/2012;30/07/2012;3;189,1990129;4;FALSE;;;;;;;
21/03/2012;25/07/2012;1;189,1990129;4;FALSE;;;;;;;
14/06/2012;07/07/2012;1;189,1990129;4;FALSE;;;;;;;
15/06/2012;04/07/2012;4;189,1990129;4;FALSE;;;;;;;
02/07/2012;02/07/2012;1;189,1990129;4;TRUE;;;;;;;
06/07/2012;13/07/2012;2;189,1990129;4;FALSE;;;;;;;
12/07/2012;29/07/2012;1;189,1990129;4;FALSE;;;;;;;
15/07/2012;21/07/2012;1;189,1990129;4;FALSE;;;;;;;
09/01/2012;05/10/2012;2;189,1594362;4;TRUE;;;;;;;
23/01/2012;26/10/2012;2;189,1594362;4;FALSE;;;;;;;
06/03/2012;03/10/2012;1;189,1594362;4;FALSE;;;;;;;
24/05/2012;14/10/2012;2;189,1594362;4;FALSE;;;;;;;
05/06/2012;05/10/2012;3;189,1594362;4;FALSE;;;;;;;
18/06/2012;12/10/2012;2;189,1594362;4;FALSE;;;;;;;
26/07/2012;20/10/2012;2;189,1594362;4;TRUE;;;;;;;
30/08/2012;09/10/2012;2;189,1594362;4;TRUE;;;;;;;
06/09/2012;17/10/2012;2;189,1594362;4;FALSE;;;;;;;
06/10/2012;19/10/2012;2;189,1594362;4;FALSE;;;;;;;
09/10/2012;10/10/2012;2;189,1594362;4;FALSE;;;;;;;
23/10/2012;24/10/2012;1;189,1594362;4;FALSE;;;;;;;
23/10/2012;23/10/2012;1;189,1594362;4;FALSE;;;;;;;
29/09/2009;06/11/2009;1;189,0428252;4;FALSE;;;;;;;
26/10/2009;14/11/2009;1;189,0428252;4;FALSE;;;;;;;
03/11/2009;07/11/2009;1;189,0428252;4;FALSE;;;;;;;
18/11/2009;18/11/2009;2;189,0428252;4;TRUE;;;;;;;
27/11/2009;27/11/2009;1;189,0428252;4;FALSE;;;;;;;
21/10/2009;11/12/2009;1;189,0134154;4;FALSE;;;;;;;
27/11/2009;02/12/2009;1;189,0134154;4;FALSE;;;;;;;
01/12/2009;04/12/2009;2;189,0134154;4;FALSE;;;;;;;
03/12/2009;29/12/2009;1;189,0134154;4;TRUE;;;;;;;
02/01/2010;20/02/2010;1;189,0065772;3;FALSE;;;;;;;
30/01/2010;13/02/2010;1;189,0065772;3;FALSE;;;;;;;
01/02/2010;01/02/2010;1;189,0065772;3;FALSE;;;;;;;
13/02/2010;14/02/2010;1;189,0065772;3;FALSE;;;;;;;
21/02/2010;26/02/2010;2;189,0065772;3;FALSE;;;;;;;
27/04/2009;17/07/2009;2;188,9885776;3;FALSE;;;;;;;
28/05/2009;12/07/2009;2;188,9885776;3;FALSE;;;;;;;
04/07/2009;04/07/2009;1;188,9885776;3;FALSE;;;;;;;
10/07/2009;29/07/2009;2;188,9885776;3;FALSE;;;;;;;
23/01/2012;03/02/2012;1;188,0534858;4;FALSE;;;;;;;
24/01/2012;11/02/2012;1;188,0534858;4;FALSE;;;;;;;
07/02/2012;07/02/2012;1;188,0534858;4;FALSE;;;;;;;
12/02/2012;13/02/2012;1;188,0534858;4;TRUE;;;;;;;
13/02/2012;14/02/2012;1;188,0534858;4;FALSE;;;;;;;
16/02/2012;17/02/2012;2;188,0534858;4;FALSE;;;;;;;
17/02/2012;19/02/2012;1;188,0534858;4;FALSE;;;;;;;
19/02/2012;24/02/2012;1;188,0534858;4;FALSE;;;;;;;
20/02/2012;25/02/2012;1;188,0534858;4;FALSE;;;;;;;
18/01/2010;17/03/2010;1;187,9735723;3;FALSE;;;;;;;
11/03/2010;13/03/2010;1;187,9735723;3;FALSE;;;;;;;
26/12/2011;20/03/2012;2;187,8978278;4;TRUE;;;;;;;
27/02/2012;09/03/2012;1;187,8978278;4;FALSE;;;;;;;
01/03/2012;16/03/2012;1;187,8978278;4;FALSE;;;;;;;
03/03/2012;03/03/2012;1;187,8978278;4;TRUE;;;;;;;
09/03/2012;10/03/2012;1;187,8978278;4;FALSE;;;;;;;
14/03/2012;17/03/2012;1;187,8978278;4;FALSE;;;;;;;
19/03/2012;23/03/2012;2;187,8978278;4;FALSE;;;;;;;
20/03/2012;30/03/2012;2;187,8978278;4;FALSE;;;;;;;
25/03/2012;25/03/2012;1;187,8978278;4;FALSE;;;;;;;
27/11/2012;04/01/2013;2;187,8133808;4;TRUE;;;;;;;
05/01/2013;05/01/2013;1;187,8133808;4;FALSE;;;;;;;
13/01/2013;19/01/2013;1;187,8133808;4;FALSE;;;;;;;
25/01/2013;26/01/2013;1;187,8133808;4;FALSE;;;;;;;
05/02/2011;12/04/2012;1;187,8121019;4;FALSE;;;;;;;
17/02/2012;20/04/2012;2;187,8121019;4;TRUE;;;;;;;
02/03/2012;14/04/2012;6;187,8121019;4;FALSE;;;;;;;
02/03/2012;20/04/2012;2;187,8121019;4;TRUE;;;;;;;
15/03/2012;08/04/2012;1;187,8121019;4;FALSE;;;;;;;
15/03/2012;05/04/2012;1;187,8121019;4;FALSE;;;;;;;
21/03/2012;27/04/2012;2;187,8121019;4;TRUE;;;;;;;
02/04/2012;07/04/2012;1;187,8121019;4;FALSE;;;;;;;
04/04/2012;04/04/2012;1;187,8121019;4;FALSE;;;;;;;
12/04/2012;13/04/2012;1;187,8121019;4;FALSE;;;;;;;
18/04/2012;21/04/2012;1;187,8121019;4;TRUE;;;;;;;
19/04/2012;20/04/2012;1;187,8121019;4;FALSE;;;;;;;
20/04/2012;21/04/2012;1;187,8121019;4;FALSE;;;;;;;
06/05/2008;08/05/2009;2;187,6804988;4;TRUE;;;;;;;
03/09/2008;30/05/2009;7;187,6804988;4;TRUE;;;;;;;
23/10/2008;15/05/2009;1;187,6804988;4;FALSE;;;;;;;
25/11/2008;08/05/2009;2;187,6804988;4;FALSE;;;;;;;
11/01/2009;27/05/2009;9;187,6804988;4;FALSE;;;;;;;
11/01/2009;27/05/2009;3;187,6804988;4;TRUE;;;;;;;
07/02/2009;04/05/2009;3;187,6804988;4;FALSE;;;;;;;
22/03/2009;01/05/2009;1;187,6804988;4;FALSE;;;;;;;
08/05/2009;16/05/2009;1;187,6804988;4;FALSE;;;;;;;
11/05/2009;23/05/2009;1;187,6804988;4;FALSE;;;;;;;
18/05/2009;18/05/2009;2;187,6804988;4;TRUE;;;;;;;
21/05/2009;24/05/2009;1;187,6804988;4;FALSE;;;;;;;
22/05/2009;22/05/2009;1;187,6804988;4;FALSE;;;;;;;
06/01/2009;09/10/2009;2;187,481811;4;TRUE;;;;;;;
30/01/2009;16/10/2009;2;187,481811;4;FALSE;;;;;;;
07/05/2009;26/10/2009;1;187,481811;4;FALSE;;;;;;;
01/06/2009;09/10/2009;2;187,481811;4;FALSE;;;;;;;
27/09/2009;03/10/2009;2;187,481811;4;FALSE;;;;;;;
10/10/2009;11/10/2009;1;187,481811;4;FALSE;;;;;;;
20/10/2009;24/10/2009;1;187,481811;4;FALSE;;;;;;;
26/10/2009;31/10/2009;1;187,481811;4;TRUE;;;;;;;
14/01/2013;16/02/2013;1;187,3229182;4;FALSE;;;;;;;
18/01/2013;17/02/2013;1;187,3229182;4;FALSE;;;;;;;
24/01/2013;14/02/2013;1;187,3229182;4;FALSE;;;;;;;
04/02/2013;11/02/2013;1;187,3229182;4;FALSE;;;;;;;
08/02/2013;09/02/2013;2;187,3229182;4;FALSE;;;;;;;
19/02/2013;21/02/2013;1;187,3229182;4;FALSE;;;;;;;
13/03/2009;19/08/2009;1;187,0006517;3;TRUE;;;;;;;
14/08/2009;14/08/2009;2;187,0006517;3;FALSE;;;;;;;
20/08/2009;20/08/2009;1;187,0006517;3;FALSE;;;;;;;
28/08/2009;28/08/2009;2;187,0006517;3;FALSE;;;;;;;
16/10/2010;12/11/2010;2;186,8795729;3;FALSE;;;;;;;
19/10/2010;03/11/2010;1;186,8795729;3;FALSE;;;;;;;
05/11/2010;06/11/2010;1;186,8795729;3;TRUE;;;;;;;
13/11/2010;14/11/2010;1;186,8795729;3;FALSE;;;;;;;
17/11/2010;22/11/2010;1;186,8795729;3;FALSE;;;;;;;
21/01/2011;14/07/2011;2;186,6409372;4;TRUE;;;;;;;
23/01/2011;03/07/2011;1;186,6409372;4;FALSE;;;;;;;
01/06/2011;23/07/2011;1;186,6409372;4;FALSE;;;;;;;
06/06/2011;16/07/2011;1;186,6409372;4;FALSE;;;;;;;
12/06/2011;09/07/2011;1;186,6409372;4;FALSE;;;;;;;
24/06/2011;01/07/2011;2;186,6409372;4;FALSE;;;;;;;
22/07/2011;30/07/2011;1;186,6409372;4;FALSE;;;;;;;
22/07/2011;22/07/2011;1;186,6409372;4;FALSE;;;;;;;
24/07/2011;29/07/2011;1;186,6409372;4;FALSE;;;;;;;
20/02/2010;16/04/2010;2;186,4520514;3;FALSE;;;;;;;
08/04/2010;26/04/2010;2;186,4520514;3;FALSE;;;;;;;
09/04/2010;09/04/2010;1;186,4520514;3;FALSE;;;;;;;
24/04/2010;24/04/2010;1;186,4520514;3;FALSE;;;;;;;
30/04/2010;30/04/2010;2;186,4520514;3;FALSE;;;;;;;
05/11/2009;01/10/2010;2;186,4347517;3;TRUE;;;;;;;
21/01/2010;15/10/2010;2;186,4347517;3;FALSE;;;;;;;
12/05/2010;01/10/2010;2;186,4347517;3;TRUE;;;;;;;
23/05/2010;01/10/2010;2;186,4347517;3;TRUE;;;;;;;
24/06/2010;01/10/2010;2;186,4347517;3;FALSE;;;;;;;
08/07/2010;01/10/2010;2;186,4347517;3;TRUE;;;;;;;
13/08/2010;30/10/2010;1;186,4347517;3;FALSE;;;;;;;
05/09/2010;05/10/2010;1;186,4347517;3;TRUE;;;;;;;
19/09/2010;09/10/2010;1;186,4347517;3;FALSE;;;;;;;
11/10/2010;22/10/2010;1;186,4347517;3;FALSE;;;;;;;
19/10/2010;23/10/2010;1;186,4347517;3;FALSE;;;;;;;
14/02/2013;10/03/2013;2;186,3603405;4;FALSE;;;;;;;
28/02/2013;01/03/2013;1;186,3603405;4;FALSE;;;;;;;
01/03/2013;29/03/2013;1;186,3603405;4;FALSE;;;;;;;
11/03/2013;15/03/2013;2;186,3603405;4;FALSE;;;;;;;
12/03/2013;13/03/2013;1;186,3603405;4;FALSE;;;;;;;
13/03/2013;31/03/2013;1;186,3603405;4;FALSE;;;;;;;
24/02/2011;04/05/2012;2;186,3490083;4;TRUE;;;;;;;
18/01/2012;10/05/2012;4;186,3490083;4;FALSE;;;;;;;
03/02/2012;04/05/2012;2;186,3490083;4;TRUE;;;;;;;
18/02/2012;26/05/2012;1;186,3490083;4;FALSE;;;;;;;
05/03/2012;17/05/2012;1;186,3490083;4;FALSE;;;;;;;
29/03/2012;18/05/2012;2;186,3490083;4;FALSE;;;;;;;
02/04/2012;03/05/2012;2;186,3490083;4;FALSE;;;;;;;
29/04/2012;05/05/2012;1;186,3490083;4;FALSE;;;;;;;
12/05/2012;27/05/2012;2;186,3490083;4;FALSE;;;;;;;
13/05/2012;24/05/2012;2;186,3490083;4;FALSE;;;;;;;
31/05/2012;31/05/2012;1;186,3490083;4;FALSE;;;;;;;
14/07/2010;04/09/2010;3;185,9946918;3;FALSE;;;;;;;
08/09/2010;10/09/2010;1;185,9946918;3;FALSE;;;;;;;
10/09/2010;24/09/2010;2;185,9946918;3;FALSE;;;;;;;
16/09/2010;18/09/2010;1;185,9946918;3;FALSE;;;;;;;
05/05/2009;19/09/2009;1;185,9048158;3;FALSE;;;;;;;
14/05/2009;06/09/2009;1;185,9048158;3;FALSE;;;;;;;
15/06/2009;13/09/2009;1;185,9048158;3;TRUE;;;;;;;
03/08/2009;17/09/2009;1;185,9048158;3;FALSE;;;;;;;
18/08/2009;03/09/2009;2;185,9048158;3;TRUE;;;;;;;
05/09/2009;05/09/2009;1;185,9048158;3;FALSE;;;;;;;
13/09/2009;13/09/2009;1;185,9048158;3;FALSE;;;;;;;
16/09/2009;16/09/2009;1;185,9048158;3;FALSE;;;;;;;
05/03/2012;23/05/2013;2;185,7034662;4;FALSE;;;;;;;
08/05/2012;03/05/2013;2;185,7034662;4;TRUE;;;;;;;
03/07/2012;03/05/2013;2;185,7034662;4;FALSE;;;;;;;
02/11/2012;05/10/2013;1;185,7034662;4;TRUE;;;;;;;
09/11/2012;18/10/2013;2;185,7034662;4;FALSE;;;;;;;
09/11/2012;11/10/2013;2;185,7034662;4;FALSE;;;;;;;
09/11/2012;26/10/2013;1;185,7034662;4;FALSE;;;;;;;
09/11/2012;25/10/2013;1;185,7034662;4;FALSE;;;;;;;
02/01/2013;01/11/2013;2;185,7034662;4;FALSE;;;;;;;
15/01/2013;26/04/2013;2;185,7034662;4;FALSE;;;;;;;
24/01/2013;04/10/2013;2;185,7034662;4;FALSE;;;;;;;
29/01/2013;13/04/2013;1;185,7034662;4;FALSE;;;;;;;
28/02/2013;15/11/2013;1;185,7034662;4;FALSE;;;;;;;
