01.12.2014;102,24
01.01.2015;104,24
01.02.2015;98,56
01.03.2015;100,75
01.04.2015;101,24
01.05.2015;100,32
01.06.2015;98,99
01.07.2015;100,7
01.08.2015;98,32
01.09.2015;105,48
01.10.2015;100,43
01.11.2015;100,21
01.12.2015;100,08
01.01.2016;99,31
01.02.2016;101,74
01.03.2016;99,98
01.04.2016;101,25
01.05.2016;99,68
01.06.2016;101,12
01.07.2016;99,27
01.08.2016;99,79
01.09.2016;101,97
01.10.2016;100,6
01.11.2016;100,4
01.12.2016;99,5
